"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Least developed countries: UN classification","LDC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","297.719919123277","294.107352121948","285.654364409645","262.239696977575","253.610577713232","273.793227513001","289.237977914358","315.742250653716","318.882615841823","317.38806681248","324.76540354758","317.471647422513","280.940575471704","271.403585962355","245.182015962433","272.462754964999","292.645061801044","300.942066980257","300.507109375685","298.072699203508","328.249891966969","305.887953080319","323.99359496509","358.56409371604","400.832896155149","458.647317627015","523.4365051403","612.875487739407","741.852179447204","729.482617344762","813.267030829267","903.509771997155","935.481980910772","997.209315594878","1053.02861549846","1014.38037293746","978.741307534201","1041.22827629761","1056.78618652863","1069.6816991512",
"Low income","LIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","142.25584178841","154.504516217351","164.454384941054","191.4690787899","232.474832068226","267.53733301251","277.04369334237","313.692739459153","343.581911543906","363.25385976243","376.536795746724","379.111710462087","381.73397915552","361.253382165242","342.515925868303","349.803774985767","364.789531386225","381.749396248857","366.44746629575","351.514380580427","360.096931085831","352.232090412994","299.790773790902","291.963294238086","244.4520294527","267.674037545132","275.092253451312","285.881628332225","281.438601589789","273.719400939597","323.887786685033","294.876384095698","308.660854726542","329.465769779465","372.603751963728","423.565553963488","483.996758329729","576.335821321498","679.067070515362","679.502886131734","734.203521218984","773.242181221052","790.496390692704","845.740512419538","883.969991856531","860.568620585368","774.507273531087","779.608317856324","781.532781919437","779.818941161527",
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","4236.73143352991","4827.34849834058","5640.46431359638","7354.1023679927","8440.31329512548","10512.3081823176","11386.6482395488","12413.9510906324","17494.2212906419","19764.3532736787","20661.6142670642","19500.6742343564","19674.7939206401","19561.5405523388","18590.6700476059","19388.7054955979","28279.8783556161","37821.7245981781","41301.0654846444","39368.7270879983","49375.3252826544","50898.591251936","55195.679262985","55816.6636788553","64028.0755827749","78641.8845644053","79878.5648981493","72208.9346743391","76745.4223290707","81297.143491122","74853.938729354","74267.4864926848","79359.8046734863","89851.9771623056","100265.955125015","105414.442020548","114390.59973152","130655.636959737","143255.981619193","126082.492630969","141200.380010278","158156.599825792","149010.224898665","173058.317372602","178845.631017897","167290.939983907","165629.190482925","173356.051288416","","",
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD","142.779621883716","142.83817062385","138.536667362574","117.072043511685","120.714370232159","152.852744237697","153.898723733778","159.50599139416","150.896707697957","160.913082166436","183.927471518332","185.859889336167","196.422932988093","216.994958359606","264.746235718467","275.627619329262","256.286715355097","287.561636646356","188.058494195366","227.509826803542","267.668683996945","289.130689381959","307.638303057229","328.650429327013","378.937189638572","369.581941708333","390.350758933509","401.477192409905","413.454996935024","408.450842995894","463.618631805931","513.258535278508","547.05471943737","576.78001259826","647.579049055816","714.233427260714","756.65707290313","817.064348987277","850.811420552006","838.883867360624","869.696516609157","832.803440237058","867.491213740342","982.195645858104","1065.78443680197","1248.69818517034","1435.8171774712","1630.38890604323","2037.32210302668","2090.4018261396","2799.64887619972","3200.83382914016","3350.52187589289","3610.28936304898","3819.25352972265","3843.78067184442","3886.29150165239","4077.04372120747","4080.56712469552","3853.08369288942",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","102.387662046354","105.972986264829","105.478805175319","115.164362982725","127.038648669688","133.725637166575","118.774528950058","123.711161342463","128.543179997986","139.112325150324","150.723813512081","153.194671735025","159.821818988231","183.366108605156","225.259706737787","241.970862773279","250.217567159509","276.258884966186","306.385076369187","350.267194242516","419.771293099474","506.006735675508","488.346383838085","452.307747439907","426.192409764983","440.943091001613","452.376301232302","483.532610381443","485.853876037663","469.814562721698","493.687686517669","446.677004330848","454.604683113666","431.488652781534","450.779312013164","490.815577610396","527.940026454716","542.532929457504","533.745025203377","551.136652706247","565.86312164172","565.018835365431","587.15806949331","657.95687028061","749.645002491243","859.901257037499","994.566263272187","1198.98771544414","1321.3815070454","1311.88381506835","1542.65245327535","1709.88416598629","1775.62425488896","1843.33214328832","1935.2398738515","1886.72589351671","1920.04768626716","2034.89358089237","2090.13010911588","2176.55822653245",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","144.836191347733","137.667519036191","141.023628801135","148.425579837692","161.379111388399","173.712679502009","175.52644992852","176.126278615029","181.816913149238","198.363390952961","212.426124390895","223.69186696274","244.375779189667","302.050149489198","377.59313113839","408.680859810962","433.103584350813","477.447596077052","508.010980550233","592.277714135445","681.925782892637","753.75692193425","730.306011606159","692.416283640783","685.749975373483","708.032306921646","717.765388730198","720.328856515406","759.136529502132","767.930391308835","859.238989714498","901.249402042673","875.966137186313","914.938424645288","973.511391342668","1071.17922687339","1151.46531252641","1200.23776731052","1146.31780155483","1103.08714707626","1188.61119806095","1184.77432344997","1191.59540097666","1322.8365517209","1547.94717352593","1819.75884065936","2134.32103024789","2605.33027672988","3086.16247764223","2980.20442816146","3576.05291967849","4167.71089578689","4393.63288988887","4593.90058862244","4709.48356996712","4415.52291117126","4380.32809255942","4749.35641598002","5001.97002596974","5080.3654962737",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","41.3000685726608","41.8568467378908","48.1618099086261","53.0880735876085","57.4696698368661","59.5018382423529","60.2030444265726","61.5842019714824","62.4638691294245","65.5791733311728","66.8061893931104","72.6592111716901","75.1241366119308","109.877571404965","133.417248226757","128.843508450021","123.713025440061","157.347662347128","210.685200961186","222.729613795949","321.999452698651","315.131622383261","246.400278245336","266.188377218013","223.642672367706","176.018253052927","204.177833018691","252.30291059241","288.406090314697","297.261422515935","350.06083916752","404.197089862276","466.274440448059","458.553558527452","471.841791435925","527.699837938563","489.131819298193","507.100465561661","464.806392518724","451.927157929932","436.488351988266","405.605313664166","382.190173495711","573.653767611567","753.380786823367","842.813053188004","904.603402216593","863.779631511433","884.962674751359","890.99638326859","1137.27570186144","1308.69006593273","1253.69620212555","1193.71325665948","1223.33303163915","1152.13982724874","1043.56979182005","1150.07917252047","1221.88376312516","1157.53516433147",
"Late-demographic dividend","LTE","GDP per capita (current US$)","NY.GDP.PCAP.CD","166.969865506489","153.848463299358","159.286247209016","168.705975865434","182.029245602012","198.556936856857","215.227217937492","212.516999831176","212.024464097767","231.43005874437","256.809642730525","279.343602398856","313.704809560262","390.484771122894","451.170651505577","487.325060284805","523.30916605148","598.61871202453","614.761200783366","724.092127030313","809.472314826848","846.089773591968","852.633027181682","776.178200777956","805.735205176024","849.022019879844","889.516573814584","923.082112900838","1001.32916444015","1045.55968639036","1100.5811753556","1196.25193726939","1104.60273838955","1133.28846271801","1276.98962498218","1542.88697620852","1684.68628835022","1747.07320829352","1666.47548880502","1526.72555860733","1663.8119674184","1707.40075476962","1796.71614478082","2034.47663911685","2430.62411999598","2915.18450419842","3495.97921068052","4377.57264975642","5408.6608980804","5194.14028434723","6192.38920863458","7502.03059794594","7978.58535550334","8548.15962878765","8818.86979587623","8218.38497234966","8187.21315976329","9031.34076889101","9840.78199770609","10000.4820064391",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2168.79609901209","2328.15380783134","2830.73753338088","3166.89564814117","3113.54642795619","3297.35470084107","3530.14733731891","4146.98792783931","5505.5356688311","6706.96699843928","7863.16200865166","9240.64254797441","12297.9153480396","14961.5681759187","11837.3910271086","11957.0842136065","14354.1883792953","14339.2878672896","15702.143059565","16548.4064052386","14249.1149666026","14999.4796391329","16882.6394711995","19080.6173717553","19455.4541266341",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4449.54038678192","4591.74750313366","5680.12989532948","7709.72938687607","9282.80810887343","9008.02789044613","9825.23826640452","10855.9818571963","13493.8525825209","15740.2874970898","17113.842251689","14324.8919710957","13034.8116600784","12810.2188335898","12554.4171841488","12921.9584210817","18789.6570759228","23234.566578981","26108.3439636069","27556.3635885832","34645.1432443401","37007.4387468692","40965.7443180141","41479.0872043957","45481.8922019757","52831.2523660674","52571.9349918208","47042.3471077882","47584.4643916109","51654.4027951819","48735.995492187","48179.4208526047","52930.6411522641","65445.8850307407","75716.3510789884","80289.696409954","89739.7116961301","106018.492790674","114293.84332087","103198.669312625","104965.306078267","115761.507705096","106749.013622989","113625.13289956","118823.648368575","101376.496574339","104278.390971905","107627.151006695","116654.26106674","114704.594170863",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2322.08701045115","2422.25057472853","2675.24482765197","2965.07300683304","3144.99112702702","3351.23070568401","3566.17111854204","4125.21003421908","5127.59357483893","6343.14352575203","7552.87389420335","9663.37345136659","14042.4624200212","16376.9983633933","12257.2165683051","11348.4062304673","13832.3911780536","13850.6428153434","15041.1744584981","15740.3267490719","13698.9379476476","14153.4149226916","15586.58189392","17805.2803143817","17836.3648865958",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","4500.97998075868","4298.01963938788","4752.46822086973","4757.71799275004","5133.76974056456","6299.06863670173","7074.26634810489","8063.07626343327","9368.36863824419","10562.3381041305","13466.3827537919","15195.971383801","16585.1705199632","18147.3362428736","18106.3257178294","17967.4320297601","16460.2146236333","15513.4690077038","15710.0869270706","15552.9503784141","16315.3636307149","17808.9015073297","22446.33636543","25043.0189453563","29950.7731064328","36352.9184556869","40597.5574823323","40796.9618339517","52253.1553117325","66644.3853449773","76291.8474900231","89287.4540184115","93777.1067959425","75340.9869811152","74061.0860345658","81516.6749248075","87208.535912643","84096.3963112065",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.800779039246","158.923667416326","181.182737425783","196.531336015723","201.262026430705","206.448974622808","196.314518470526","202.857271678879","212.750814102333","232.125972305859","246.015769324322","265.20768039345","302.564328001639","364.636149305393","439.012308936237","502.756692815935","524.178550341969","590.231935670041","690.170764278157","809.627771733757","1078.83867764614","861.797582641613","836.435576633111","750.021676646923","668.385242237184","660.946706628437","840.011360113511","920.591567276249","1066.33025348391","1071.17734317374","1206.01183797183","1266.84944101357","1299.4216785914","1199.31937659796","1326.94130374274","1432.31015105914","1561.12944124979","1396.76991663924","1472.3856198282","1447.96873930543","1334.94305104384","1339.29357716301","1416.48815826199","1725.45803790064","1952.90183022604","2018.02574307829","2196.01218967016","2499.25993757187","2890.36008322739","2866.92419864666","2839.92516805933","3046.94913644957","2912.65827494029","3121.68117550498","3171.69919227376","2875.25798516781","2896.72000268117","3036.32525487301","3222.20063433213","3204.09500313298",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12479.7252607401","13812.7181806314","16733.6216056562","21422.8411604046","22706.5417420043","28253.1547831393","28809.7442381706","31432.8694404664","38353.8059335114","45839.8989718769","51528.5472297299","44369.5613546837","41380.8619024661","38884.9977227058","36384.2496054309","37557.2654176462","52174.8420590819","63051.8237539959","68448.2762695477","68592.9654053179","84289.5595438943","83738.3545522903","91647.9826472252","85399.05868041","89380.5747753119","101910.108579759","101237.257655624","90798.6643539378","92995.906360419","91257.6720156104","82367.9912769359","83734.779981858","90501.3418042666","108627.305660202","123519.805970149","124193.605575991","134044.701161335","169961.383945783","185721.794154104","154762.199426852","150725.194124207","169020.88783177","157515.899069445","177664.115616089","189422.21876884","166011.50913116","170028.655717864","167517.059727856","185829.017960407","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","593.766138282668","575.319575954883","657.491190271709","578.909766272913","399.620770265718","440.672030653269","507.557658390849","570.972645432751","682.525508823377","897.449958810326","1034.70705816743","1183.37921117185","1531.68547618214","2111.20149504197","1899.01011658378","2437.52997842423","2942.25594861529","3045.73987422417","3322.0384362615","3328.80144892125","2732.45711293733","2880.43928129296","3509.69345025814","4233.99955588135","4498.52085021233",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.99303602155","133.847581549068","138.119849134424","138.407165710075","142.659339874214","144.484654967511","152.107820130995","157.476387051335","165.478455065697","165.011573016693","169.070560105029","177.498409996047","193.128554834597","231.436185504653","261.03534138606","302.149467628563","280.679038857192","294.933988153902","324.384495709068","408.937427733313","596.774705437208","530.503951174702","518.18394013885","493.089063029355","399.34460657736","377.856589078261","420.00960178537","301.744439325882","291.210914259367","281.811581515776","338.948121795874","272.524690864168","301.997035702953","320.564217731491","269.560732533358","284.822792066456","354.741560702408","297.115184025681","297.253671772121","279.921341530714","293.607157402594","334.441638283939","319.216473953508","368.797194249768","284.48764641853","319.537440228976","338.751126492786","438.655290070345","536.351459479855","467.539754891148","471.959197029823","531.265571840383","518.15295430212","541.066199955123","530.861345678745","467.235399432808","475.955417183065","515.29272487784","527.501326141803","522.21980923047",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","268.294936305477","273.351016662042","282.222911808493","328.123438154164","598.870911125462","670.87127883983","723.016436545153","695.810333930411","803.729906141568","875.411751097356","963.841785800205","1064.05757834755","1205.65195251928","1328.60675722168","1431.62334098536","1569.96350410706","1737.70011132066","1926.2422297395","2011.86939196912","2154.22884618657","2234.57986558466","3039.33462296316","3049.19761647393","3475.98330493454","3941.43113584887","3639.9665762434","4809.96311494807","5574.45187632955","6614.15914742089","6636.41241602952","7076.66242320238","7291.42764039704","7265.61365556669","7928.45736514824","8499.36576172668","9033.3904129872","9209.28862477108","9540.63434888323","10330.615614094","10790.50023682",
"Middle East & North Africa","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","247.60505483837","267.972730442672","299.875530318982","336.463824205898","400.494677486898","523.55544476636","924.210986693334","981.084741589281","1184.09533996561","1333.30728674858","1374.94469750487","1742.09313277418","2174.13554828812","2175.39485005289","2108.65123443164","2074.53730121609","2035.90433870331","2003.72322292016","1989.55594216567","1774.94363959046","1712.20650956066","1714.08184554786","2166.46520219089","2124.94669969191","2273.05857837536","2234.73652237577","2277.23013823595","2477.79842633382","2747.97730542131","2795.65946723704","2665.99903215292","2801.78244058113","3066.34666961378","3020.65228924191","2953.13479104375","3265.22576688665","3738.42541742162","4410.60121428951","5056.22760433771","5868.75601709967","7177.97022412592","6274.40239926594","7169.34465290674","8324.98447325251","8894.86157872712","8652.3475823771","8537.2588240188","7371.99833537827","7265.22114570915","7411.42312942984","8049.97955098301","8104.50188772468",
"Mexico","MEX","GDP per capita (current US$)","NY.GDP.PCAP.CD","345.230559078387","363.393205614651","378.153485981788","409.045609526074","469.476114923357","494.970373507499","534.273737126381","565.633408898776","606.211120207949","650.311714146196","689.79492874498","738.55837888546","826.477365317422","981.459104784661","1242.09021425435","1476.31306849272","1453.67064806099","1301.32472595091","1589.27371416166","2034.98900720827","3027.37505014688","3803.03087071089","2597.98275663114","2147.7197653152","2478.21083598733","2569.23974731455","1733.91314982481","1862.88620439437","2247.98149701867","2687.91481236523","3112.26870598472","3661.94787936145","4170.62328677871","5650.02628596643","5854.41785748186","3928.22392568469","4412.11634488536","5289.16798819206","5481.18149744964","6157.19247526556","7157.81449985734","7544.56864813643","7593.13779293625","7075.36964299974","7484.48654193029","8277.67125149603","9068.29438701235","9642.68060504911","10016.5713043884","8002.97210649807","9271.39823324639","10203.4208543113","10241.7279153745","10725.1833166036","10922.3760488647","9605.95235103139","8739.75604280929","9278.41816833763","9673.44367360619","9863.0726988757",
"Marshall Islands","MHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","972.62722227448","1047.70763322132","1196.62357763192","1234.89345405805","1144.67951895234","1392.38019447415","1493.44367249188","1603.52063153597","1588.78219118289","1660.12988936134","1704.54921080902","1849.18265813788","1995.96636631816","2152.16568754356","2382.82101591454","2193.77436526626","2194.36273538157","2229.71244737469","2267.34426749698","2272.72279471164","2388.54964801058","2515.52797403093","2458.0683178689","2456.24495190543","2568.36114227804","2608.60544766618","2745.438975219","2726.09748282123","2698.17955555556","2876.994996984","3083.83187985353","3224.33838179029","3296.69816291405","3230.02326028787","3213.83728825363","3473.77500649519","3666.69537359193","3788.16359372058","",
"Middle income","MIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","148.553095036682","140.959557184945","143.911184795293","150.171855251794","165.845597092346","178.013773919374","179.555725766657","180.576348037661","186.492487920754","203.264984612783","218.205003161501","229.501758775617","251.001483280948","310.98160553529","389.218997530439","420.344799272291","445.931330047547","491.16027972534","522.077065902919","611.110945808584","706.355280258466","783.2026190867","757.988004915661","718.811039431268","713.035761825215","736.613891586392","746.225061229693","747.978232613996","790.91093010939","801.447528989839","899.004877800994","945.116330260251","922.09021837434","965.262573297","1032.43246805589","1136.9784324511","1224.01595559468","1276.87471774701","1219.82911113921","1174.56646179574","1264.56702620292","1263.79271179867","1271.40045869593","1413.96183409265","1657.42594580733","1951.82352469519","2292.90530223107","2803.42717795879","3325.11544936731","3212.84871631447","3866.19384501526","4517.71460820642","4770.00524510207","4991.39048128663","5121.33079419836","4804.48157801524","4778.76282254341","5193.16390044498","5480.30921484481","5575.44091508914",
"North Macedonia","MKD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2354.26346244494","2477.68552392165","1225.37314943187","1352.02572572147","1794.70989656028","2359.80033811007","2338.06831062022","1964.88289326878","1866.85008983781","1908.59260079329","1854.14595610107","1815.92009071121","1961.20373553606","2408.80011005532","2762.56035837584","3037.75311030445","3325.6358088571","4036.20276983476","4793.44366858209","4544.00883488258","4542.89971678317","5063.78698606358","4698.14129350594","5210.67583028154","5468.48086914212","4840.27312286783","5129.15896023703","5430.87421029797","6062.94260420864","6093.14769049676",
"Mali","MLI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","48.2798654834855","59.4675275565151","57.9918001150996","60.4756500013374","71.1547032389973","79.1574879222282","90.1001936661963","84.5976489245494","128.151031964373","142.37785666833","156.405949369652","178.990944499952","229.346044930496","248.188933681431","212.720113068273","180.513461186088","171.999588677702","160.228101522016","177.759916329217","232.892608455775","259.311949059696","265.439013877581","262.967850392529","317.389306906928","315.456317277403","319.838029708742","310.138251539989","223.018023022011","282.341255036895","282.633000795618","267.18915875462","281.872630907954","323.168638837574","269.871137691703","307.436920532829","334.836520639048","392.524758957184","440.168441800791","489.021068995931","523.038603102408","596.690188823963","694.277650085098","698.898921861432","710.274202175837","837.603440597371","778.619285773713","805.032838043922","848.302757966684","751.478668644525","780.387870004561","830.557408816505","900.110164506815","890.737285506382",
"Malta","MLT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","828.421680335959","874.066335595898","975.758800875955","1143.62020309528","1245.36122490143","1560.11215357522","1726.55944845303","2037.89733697812","2558.74025532938","3195.55258574769","3948.40312614976","3898.24303743905","3788.05063240646","3527.04000013994","3332.88535682256","3322.4212829917","4194.65393924832","5083.6691392063","5814.36477130523","6040.60986225945","7191.92360259617","7558.27738257485","8220.2455176794","7296.31014355389","8000.51800452232","9114.35806521342","9397.80091834724","9679.88285697775","10183.6759897077","10648.9888960115","10391.004315879","10346.5533651527","11281.1403073267","13587.8092698066","15063.2051795658","15857.6031575306","16671.5671992638","19375.569601363","21928.7006740562","20675.5825862064","21107.3644349639","22858.5860907173","21916.4115923962","23837.279991256","26008.8277215807","24002.5232912389","25133.0456471795","27239.0701049375","30133.4661748731","29416.2306070084",
"Myanmar","MMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190.606231910312","137.16832669199","142.082265230195","217.390418948114","217.594282612061","244.88234994012","294.163181308112","406.728689152252","638.149059869843","734.44600674882","979.051630004942","1176.24245336109","1165.79432896131","1162.33144011893","1251.82076450814","1287.43048657119","1266.54633814868","1291.54241301307","1418.17762347196","1407.81314341043",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1199.77364577672","1201.56425476381","1341.42610587614","1524.25417533854","1535.57289765764","1530.05783982383","1589.19897447503","1617.71192178714","1644.6504157513","1568.85824161198","1739.2078306008","1980.9393566286","2293.03278719557","2617.81522966323","3179.4149908328","3867.51143104837","3666.59789813565","4157.89881384807","4621.78958804168","5011.26830580966","4605.55067242475","4466.55648527284","3944.3492513893","3928.79258761764","3793.93201839617","","",
"Montenegro","MNE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1627.07263304394","1909.59870186179","2106.6350684523","2789.15906483509","3380.16512135859","3674.6179242797","4425.67887307803","5976.39414454596","7367.75190910882","6727.10776676969","6682.28115774575","7318.74469026724","6586.7212793222","7189.29328653737","7388.14779373126","6517.16375162528","7033.60489868635","7803.41113682269","8850.09273291116","8832.03683598629",
"Mongolia","MNG","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","1332.64056303091","1435.7670965977","1495.01574872825","1121.66416366931","1137.69035387727","1465.44766087641","1485.53889553366","1533.44430540369","1670.69052891368","1172.4430658221","1072.63631881436","587.303231720938","339.522087073079","405.974837837789","631.920090007225","580.910844127533","505.594473873314","477.334734061521","444.995145107339","474.216896516578","524.055307892296","571.592639528765","646.193256289382","797.978685268444","998.831364810828","1334.21168135831","1632.72695225898","2136.56321364601","1714.36054504148","2643.29291416763","3757.5586328813","4351.8869200565","4366.07590145025","4158.52571473091","3918.57917389554","3660.15074616061","3669.4175403988","4134.98719823511","4295.23502487944",
"Northern Mariana Islands","MNP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21978.7743923314","21381.6073308368","21136.8479893792","18764.8119981607","17715.9013635876","16986.9066806715","17189.9313501144","14669.7913014596","14804.2467250931","13571.0582833444","13827.7696967465","14274.2406542056","15278.9078745141","16690.5700968089","22246.7430768136","28305.222587603","23258.6758552794","",
"Mozambique","MOZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","277.934279761303","191.582153407028","190.552060981428","186.848530380513","187.357741017855","260.857254995967","303.511633776139","333.842602685354","341.480915153908","313.568034141097","291.46773901755","299.683054089599","323.522588695309","381.156592740039","415.348291028051","434.034028823205","480.933520061827","564.479487690857","519.760404713804","471.181692645893","594.586466669704","657.645337819668","664.078211827767","673.969955508106","589.859028149831","428.926487995524","461.415094120589","498.957220208652","491.804723063735",
"Mauritania","MRT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","181.837502747991","182.182700890959","181.092036332536","234.632132000008","258.989691498516","262.310460744234","269.840059679418","288.441801738717","265.165997661493","269.803550863248","283.977720350818","321.714022021075","393.282136409504","474.519940818428","528.618450764264","565.579901873565","566.229903901346","553.759226755311","636.218746478733","680.1878758943","696.817047652566","678.710037545173","692.785693995046","620.760470650619","567.250735278351","648.546205480406","715.337662614198","732.971231872042","731.948005021997","740.736535389412","1021.92691927828","1010.10303067717","840.265509769511","862.275751981844","904.090723533681","898.512783261492","851.426927028888","814.170661445182","775.271711426511","676.567658401327","646.116310979754","639.667122369694","717.90037013724","803.777642111225","970.843644819879","1288.14429739368","1351.45684195751","1558.88974344874","1392.46414374343","1610.92390847611","1879.77142715638","1815.21942921145","1892.09548717758","1677.10816613189","1524.07288252212","1536.85414964338","1578.11417355949","1600.87646860561","1677.91925268633",
"Mauritius","MUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","776.644334137488","893.914952381185","1087.69816067884","1275.03582645064","1171.57608699789","1165.15841972823","1086.53502506849","1088.43640130411","1027.99397497052","1054.47483497012","1422.55655164592","1815.35140483779","2046.04799825634","2075.53816831518","2506.17931226708","2669.32770040611","2973.20697742439","2973.79782099643","3197.33102367957","3599.55520192961","3899.43519244996","3646.63062599001","3593.23408089547","3695.93490909434","3929.07549503364","3856.62522686864","4018.94889731864","4793.71817900161","5388.06578367365","5282.90602155635","5695.96932704928","6574.65433811493","8030.06300537304","7318.12640972422","8000.37643182154","9197.02697152061","9291.22761861899","9637.00265000958","10153.9382184867","9260.44730250635","9681.61856689674","10484.9083620411","11208.2273695738","11203.5405848607",
"Malawi","MWI","GDP per capita (current US$)","NY.GDP.PCAP.CD","44.5238943299158","46.581647315026","47.6984336130766","48.5055023341488","48.2932015129298","55.498278104464","61.4076528823282","62.0199851051839","54.9163479339372","58.0094165344442","61.7655370220921","75.6637233588768","81.8914715275572","87.2275751588033","104.797204851568","113.880036831285","120.872668361759","141.010400159752","160.938738945292","174.186476325163","198.010933814276","193.014905524503","179.729959177697","181.537642798174","173.449698658548","155.655784008284","154.395311664904","145.322799488851","159.77466566626","175.219323094243","199.986342315353","229.527538999227","185.785886618115","213.240613073483","121.264127633342","141.954390617113","227.584770203676","259.450494129967","165.895393540989","163.614246758604","156.385718599912","150.148955764119","298.433384945159","267.399056501788","282.567084599486","289.555168920514","308.16347571141","332.259144361638","387.605975305468","438.212042916878","478.668589704525","534.951264721663","391.561832360636","348.430269640572","371.269749625713","380.597033140938","315.777326372575","356.717573153369","381.258987601084","411.552340423602",
"Malaysia","MYS","GDP per capita (current US$)","NY.GDP.PCAP.CD","234.938753415302","225.933513017345","230.260461298934","279.717634033771","289.008759338139","310.327925803759","321.094127654184","317.424084086877","323.402486662985","347.372962504739","357.656799363809","383.671506396376","445.350157783169","661.02269101028","799.931844087895","764.56650431925","886.229972127925","1027.29299169321","1246.55773885714","1576.04927426969","1774.74145448811","1769.09965233453","1852.25699601331","2047.77111698224","2234.25749795714","2000.14790090684","1728.68534385348","1947.80871003652","2072.07829480022","2216.25044584351","2441.74199054895","2653.52674224908","3113.64633254193","3433.16331604191","3728.11197385963","4329.70736419882","4798.6131398692","4637.86501599615","3263.33385007244","3492.66935427227","4043.66205143391","3913.42872623909","4165.72610363859","4461.84768676805","4952.2129750437","5587.02564962339","6209.12450825631","7243.45598744703","8474.58682876228","7292.49444727908","9040.56625117172","10399.372753345","10817.4428742856","10970.1232849014","11319.0797572756","9955.24212653611","9817.74086096214","10254.2340242588","11373.2330025676","11414.8376618668",
